Unnamed: 0,review,date,new_review,Polarity,Parts_of_speech,sentiment
3780,Very nice everything is easy,"June 5, 2021",Very nice everything is easy,0.6066666666666667,"[('Very', 'RB'), ('nice', 'JJ'), ('everything', 'NN'), ('is', 'VBZ'), ('easy', 'JJ')]",Positive
3781,Ma sha Allah very nice and super application. Alhamdulillah,"December 11, 2020",Ma sha Allah very nice and super application Alhamdulillah,0.5566666666666666,"[('Ma', 'NNP'), ('sha', 'NN'), ('Allah', 'NNP'), ('very', 'RB'), ('nice', 'RB'), ('and', 'CC'), ('super', 'JJ'), ('application', 'NN'), ('Alhamdulillah', 'NNP')]",Positive
3782,an app that affected our lives in a positive way,"February 17, 2019",an app that affected our lives in a positive way,0.22727272727272727,"[('an', 'DT'), ('app', 'NN'), ('that', 'WDT'), ('affected', 'VBD'), ('our', 'PRP$'), ('lives', 'NNS'), ('in', 'IN'), ('a', 'DT'), ('positive', 'JJ'), ('way', 'NN')]",Positive
3783,Single app with all govt related solutions,"February 24, 2019",Single app with all govt related solutions,-0.03571428571428571,"[('Single', 'NNP'), ('app', 'NN'), ('with', 'IN'), ('all', 'DT'), ('govt', 'NNS'), ('related', 'VBN'), ('solutions', 'NNS')]",Negative
3784,This App is very Helpful for me. I think that.,"January 14, 2021",This App is very Helpful for me I think that,0.2,"[('This', 'DT'), ('App', 'NNP'), ('is', 'VBZ'), ('very', 'RB'), ('Helpful', 'JJ'), ('for', 'IN'), ('me', 'PRP'), ('I', 'PRP'), ('think', 'VBP'), ('that', 'IN')]",Positive
3785,This app facilitates the life of Saudi citizens.. Thank you so much Absher..,"February 17, 2019",This app facilitates the life of Saudi citizens Thank you so much Absher,0.2,"[('This', 'DT'), ('app', 'NN'), ('facilitates', 'VBZ'), ('the', 'DT'), ('life', 'NN'), ('of', 'IN'), ('Saudi', 'NNP'), ('citizens', 'NNS'), ('Thank', 'NNP'), ('you', 'PRP'), ('so', 'RB'), ('much', 'JJ'), ('Absher', 'JJR')]",Positive
3786,This app helps facilitate my needed governmental procedures without going out of my house 👍,"February 17, 2019",This app helps facilitate my needed governmental procedures without going out of my house ,0.0,"[('This', 'DT'), ('app', 'NN'), ('helps', 'VBZ'), ('facilitate', 'VB'), ('my', 'PRP$'), ('needed', 'JJ'), ('governmental', 'JJ'), ('procedures', 'NNS'), ('without', 'IN'), ('going', 'VBG'), ('out', 'IN'), ('of', 'IN'), ('my', 'PRP$'), ('house', 'NN')]",Positive
3787,Daily want update very bad service,"January 29, 2022",Daily want update very bad service,-0.4549999999999999,"[('Daily', 'NNP'), ('want', 'VBP'), ('update', 'JJ'), ('very', 'RB'), ('bad', 'JJ'), ('service', 'NN')]",Negative
3788,Excellent App. Thanks,"February 16, 2019",Excellent App Thanks,0.6,"[('Excellent', 'JJ'), ('App', 'NNP'), ('Thanks', 'NNP')]",Positive
3789,The best Gov App ever. Made my life easier,"February 18, 2019",The best Gov App ever Made my life easier,1.0,"[('The', 'DT'), ('best', 'JJS'), ('Gov', 'NN'), ('App', 'NNP'), ('ever', 'RB'), ('Made', 'VBD'), ('my', 'PRP$'), ('life', 'NN'), ('easier', 'JJR')]",Positive
3790,That's made my life easier. so thank you my country 🇸🇦 so much. ❤❤❤,"February 18, 2019",Thats made my life easier so thank you my country  so much ,0.2,"[('Thats', 'NNS'), ('made', 'VBN'), ('my', 'PRP$'), ('life', 'NN'), ('easier', 'RBR'), ('so', 'RB'), ('thank', 'VB'), ('you', 'PRP'), ('my', 'PRP$'), ('country', 'NN'), ('so', 'RB'), ('much', 'JJ')]",Positive
3791,For me it is life changing app thanks,"February 17, 2019",For me it is life changing app thanks,0.2,"[('For', 'IN'), ('me', 'PRP'), ('it', 'PRP'), ('is', 'VBZ'), ('life', 'NN'), ('changing', 'VBG'), ('app', 'JJ'), ('thanks', 'NNS')]",Positive
3792,Very good and helpful app,"February 19, 2019",Very good and helpful app,0.9099999999999999,"[('Very', 'RB'), ('good', 'JJ'), ('and', 'CC'), ('helpful', 'JJ'), ('app', 'NN')]",Positive
3793,"I cannot open this app, why?","October 20, 2021",I cannot open this app why,0.0,"[('I', 'PRP'), ('can', 'MD'), ('not', 'RB'), ('open', 'VB'), ('this', 'DT'), ('app', 'NN'), ('why', 'WRB')]",Positive
3794,Difficult to access,"August 4, 2019",Difficult to access,-0.5,"[('Difficult', 'NN'), ('to', 'TO'), ('access', 'NN')]",Negative
3795,"one of the best apps, it makes your life better.","February 17, 2019",one of the best apps it makes your life better,0.75,"[('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('best', 'JJS'), ('apps', 'NN'), ('it', 'PRP'), ('makes', 'VBZ'), ('your', 'PRP$'), ('life', 'NN'), ('better', 'RBR')]",Positive
3796,Great app and very necessary,"February 17, 2019",Great app and very necessary,0.4,"[('Great', 'NNP'), ('app', 'NN'), ('and', 'CC'), ('very', 'RB'), ('necessary', 'JJ')]",Positive
3797,excellent app. saved my time alots,"February 17, 2019",excellent app saved my time alots,1.0,"[('excellent', 'JJ'), ('app', 'NN'), ('saved', 'VBD'), ('my', 'PRP$'), ('time', 'NN'), ('alots', 'NNS')]",Positive
3798,My life is perfect having this app in my phone.,"February 17, 2019",My life is perfect having this app in my phone,1.0,"[('My', 'PRP$'), ('life', 'NN'), ('is', 'VBZ'), ('perfect', 'JJ'), ('having', 'VBG'), ('this', 'DT'), ('app', 'NN'), ('in', 'IN'), ('my', 'PRP$'), ('phone', 'NN')]",Positive
3799,very good and it help me and safe my time thank you MOI and wish you the best,"February 17, 2019",very good and it help me and safe my time thank you MOI and wish you the best,0.8033333333333333,"[('very', 'RB'), ('good', 'JJ'), ('and', 'CC'), ('it', 'PRP'), ('help', 'VB'), ('me', 'PRP'), ('and', 'CC'), ('safe', 'VB'), ('my', 'PRP$'), ('time', 'NN'), ('thank', 'NN'), ('you', 'PRP'), ('MOI', 'NNP'), ('and', 'CC'), ('wish', 'VB'), ('you', 'PRP'), ('the', 'DT'), ('best', 'JJS')]",Positive
3800,This program is great in Saudi Arabia which helps everyone,"April 1, 2022",This program is great in Saudi Arabia which helps everyone,0.8,"[('This', 'DT'), ('program', 'NN'), ('is', 'VBZ'), ('great', 'JJ'), ('in', 'IN'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('which', 'WDT'), ('helps', 'VBZ'), ('everyone', 'NN')]",Positive
3801,This app represents everything that is wrong with the saudi government and its people.,"March 6, 2019",This app represents everything that is wrong with the saudi government and its people,-0.5,"[('This', 'DT'), ('app', 'JJ'), ('represents', 'VBZ'), ('everything', 'NN'), ('that', 'WDT'), ('is', 'VBZ'), ('wrong', 'JJ'), ('with', 'IN'), ('the', 'DT'), ('saudi', 'JJ'), ('government', 'NN'), ('and', 'CC'), ('its', 'PRP$'), ('people', 'NNS')]",Negative
3802,The greatest program to serve users,"February 18, 2019",The greatest program to serve users,1.0,"[('The', 'DT'), ('greatest', 'JJS'), ('program', 'NN'), ('to', 'TO'), ('serve', 'VB'), ('users', 'NNS')]",Positive
3803,oh this app made everything easier,"February 16, 2019",oh this app made everything easier,0.0,"[('oh', 'UH'), ('this', 'DT'), ('app', 'NN'), ('made', 'VBD'), ('everything', 'NN'), ('easier', 'NN')]",Positive
3804,What happened it's not working...,"January 26, 2022",What happened its not working,0.0,"[('What', 'WP'), ('happened', 'VBD'), ('its', 'PRP$'), ('not', 'RB'), ('working', 'VBG')]",Positive
3805,great app made my life too easy,"February 18, 2019",great app made my life too easy,0.6166666666666667,"[('great', 'JJ'), ('app', 'NN'), ('made', 'VBD'), ('my', 'PRP$'), ('life', 'NN'), ('too', 'RB'), ('easy', 'JJ')]",Positive
3806,Absher is very boring app.I can't open this app.,"May 3, 2020",Absher is very boring appI cant open this app,-0.5,"[('Absher', 'NNP'), ('is', 'VBZ'), ('very', 'RB'), ('boring', 'JJ'), ('appI', 'NN'), ('cant', 'NN'), ('open', 'JJ'), ('this', 'DT'), ('app', 'NN')]",Negative
3807,very good and helpful app,"February 17, 2019",very good and helpful app,0.9099999999999999,"[('very', 'RB'), ('good', 'JJ'), ('and', 'CC'), ('helpful', 'JJ'), ('app', 'NN')]",Positive
3808,Amazing and help full app,"June 3, 2021",Amazing and help full app,0.47500000000000003,"[('Amazing', 'NNP'), ('and', 'CC'), ('help', 'VB'), ('full', 'JJ'), ('app', 'NN')]",Positive
3809,Great application. Thank 😊,"July 20, 2021",Great application Thank ,0.8,"[('Great', 'NNP'), ('application', 'NN'), ('Thank', 'NNP')]",Positive
3810,"Working good, manages good too,,,","December 27, 2021",Working good manages good too,0.7,"[('Working', 'VBG'), ('good', 'JJ'), ('manages', 'NNS'), ('good', 'VBP'), ('too', 'RB')]",Positive
3811,All of the governmental services instantly.,"February 16, 2019",All of the governmental services instantly,0.0,"[('All', 'DT'), ('of', 'IN'), ('the', 'DT'), ('governmental', 'JJ'), ('services', 'NNS'), ('instantly', 'RB')]",Positive
3812,great applecation and so usefull,"February 18, 2019",great applecation and so usefull,0.8,"[('great', 'JJ'), ('applecation', 'NN'), ('and', 'CC'), ('so', 'RB'), ('usefull', 'JJ')]",Positive
3813,how is not leaving in saudia .. and not using the app.. does not have the right to complain and make lie's about it,"February 17, 2019",how is not leaving in saudia  and not using the app does not have the right to complain and make lies about it,0.2857142857142857,"[('how', 'WRB'), ('is', 'VBZ'), ('not', 'RB'), ('leaving', 'VBG'), ('in', 'IN'), ('saudia', 'NN'), ('and', 'CC'), ('not', 'RB'), ('using', 'VBG'), ('the', 'DT'), ('app', 'NN'), ('does', 'VBZ'), ('not', 'RB'), ('have', 'VB'), ('the', 'DT'), ('right', 'NN'), ('to', 'TO'), ('complain', 'VB'), ('and', 'CC'), ('make', 'VB'), ('lies', 'NNS'), ('about', 'IN'), ('it', 'PRP')]",Positive
3814,The best app.. Proud to be Saudi,"February 17, 2019",The best app Proud to be Saudi,0.9,"[('The', 'DT'), ('best', 'JJS'), ('app', 'NN'), ('Proud', 'NNP'), ('to', 'TO'), ('be', 'VB'), ('Saudi', 'NNP')]",Positive
3815,It’s very good and helpful app,"August 15, 2022",Its very good and helpful app,0.9099999999999999,"[('Its', 'PRP$'), ('very', 'RB'), ('good', 'JJ'), ('and', 'CC'), ('helpful', 'JJ'), ('app', 'NN')]",Positive
3816,best app ever Thank you my country for making my life easier 😘,"February 19, 2019",best app ever Thank you my country for making my life easier ,1.0,"[('best', 'JJS'), ('app', 'NN'), ('ever', 'RB'), ('Thank', 'NNP'), ('you', 'PRP'), ('my', 'PRP$'), ('country', 'NN'), ('for', 'IN'), ('making', 'VBG'), ('my', 'PRP$'), ('life', 'NN'), ('easier', 'JJR')]",Positive
3817,the best governmental app ever keep going,"February 18, 2019",the best governmental app ever keep going,1.0,"[('the', 'DT'), ('best', 'JJS'), ('governmental', 'NN'), ('app', 'NN'), ('ever', 'RB'), ('keep', 'VB'), ('going', 'VBG')]",Positive
3818,I'm honestly impressed! Nicely Done.,"July 1, 2020",Im honestly impressed Nicely Done,0.8,"[('Im', 'NNP'), ('honestly', 'RB'), ('impressed', 'VBD'), ('Nicely', 'RB'), ('Done', 'NNP')]",Positive
3819,This app cannot open my phone,"May 24, 2022",This app cannot open my phone,0.0,"[('This', 'DT'), ('app', 'NN'), ('can', 'MD'), ('not', 'RB'), ('open', 'VB'), ('my', 'PRP$'), ('phone', 'NN')]",Positive
3820,Some time not connecting,"July 31, 2020",Some time not connecting,0.0,"[('Some', 'DT'), ('time', 'NN'), ('not', 'RB'), ('connecting', 'VBG')]",Positive
3821,Convenient and fast to use this alp,"August 6, 2021",Convenient and fast to use this alp,0.2,"[('Convenient', 'NN'), ('and', 'CC'), ('fast', 'NN'), ('to', 'TO'), ('use', 'VB'), ('this', 'DT'), ('alp', 'NN')]",Positive
3822,crashed on (android 9) Mate 10,"February 25, 2019",crashed on android 9 Mate 10,0.0,"[('crashed', 'VBN'), ('on', 'IN'), ('android', 'JJ'), ('9', 'CD'), ('Mate', 'NNP'), ('10', 'CD')]",Positive
3823,All in one best theme,"April 3, 2022",All in one best theme,1.0,"[('All', 'DT'), ('in', 'IN'), ('one', 'CD'), ('best', 'JJS'), ('theme', 'NN')]",Positive
3824,one the outstanding government service app 👌💪,"February 15, 2019",one the outstanding government service app ,0.5,"[('one', 'CD'), ('the', 'DT'), ('outstanding', 'JJ'), ('government', 'NN'), ('service', 'NN'), ('app', 'NN')]",Positive
3825,The best thing that ever happend to Saudi is this app!,"February 19, 2019",The best thing that ever happend to Saudi is this app,1.0,"[('The', 'DT'), ('best', 'JJS'), ('thing', 'NN'), ('that', 'IN'), ('ever', 'RB'), ('happend', 'VB'), ('to', 'TO'), ('Saudi', 'NNP'), ('is', 'VBZ'), ('this', 'DT'), ('app', 'NN')]",Positive
3826,life easy with Abshar. I ordered my new driving license and I got it in few days,"February 17, 2019",life easy with Abshar I ordered my new driving license and I got it in few days,0.12323232323232323,"[('life', 'NN'), ('easy', 'JJ'), ('with', 'IN'), ('Abshar', 'NNP'), ('I', 'PRP'), ('ordered', 'VBD'), ('my', 'PRP$'), ('new', 'JJ'), ('driving', 'VBG'), ('license', 'NN'), ('and', 'CC'), ('I', 'PRP'), ('got', 'VBD'), ('it', 'PRP'), ('in', 'IN'), ('few', 'JJ'), ('days', 'NNS')]",Positive
3827,Why can't log in and I can't activate my account,"February 1, 2022",Why cant log in and I cant activate my account,0.0,"[('Why', 'WRB'), ('cant', 'JJ'), ('log', 'NN'), ('in', 'IN'), ('and', 'CC'), ('I', 'PRP'), ('cant', 'VBP'), ('activate', 'JJ'), ('my', 'PRP$'), ('account', 'NN')]",Positive
3828,Best goverment app made my life easier,"February 18, 2019",Best goverment app made my life easier,1.0,"[('Best', 'RBS'), ('goverment', 'NN'), ('app', 'NN'), ('made', 'VBD'), ('my', 'PRP$'), ('life', 'NN'), ('easier', 'JJR')]",Positive
3829,ALHAMDULILLAH VERY GOOD AND HELPFUL APP FOR IQAMA AND MORE INFORMATION,"October 16, 2021",ALHAMDULILLAH VERY GOOD AND HELPFUL APP FOR IQAMA AND MORE INFORMATION,0.705,"[('ALHAMDULILLAH', 'NNP'), ('VERY', 'NNP'), ('GOOD', 'NNP'), ('AND', 'NNP'), ('HELPFUL', 'NNP'), ('APP', 'NNP'), ('FOR', 'NNP'), ('IQAMA', 'NNP'), ('AND', 'NNP'), ('MORE', 'NNP'), ('INFORMATION', 'NNP')]",Positive
3830,a very helpful app for Saudi citizens or foreigners who lives in the Kingdom.,"March 2, 2019",a very helpful app for Saudi citizens or foreigners who lives in the Kingdom,0.2,"[('a', 'DT'), ('very', 'RB'), ('helpful', 'JJ'), ('app', 'NN'), ('for', 'IN'), ('Saudi', 'NNP'), ('citizens', 'NNS'), ('or', 'CC'), ('foreigners', 'NNS'), ('who', 'WP'), ('lives', 'VBZ'), ('in', 'IN'), ('the', 'DT'), ('Kingdom', 'NNP')]",Positive
3831,there is no way you guys going to remove this app!. what're you 12 years old!. just leave us alone our good woman and good children are happy and wont be a day that thy will complain to you guys except one or two you feel me.,"February 18, 2019",there is no way you guys going to remove this app whatre you 12 years old just leave us alone our good woman and good children are happy and wont be a day that thy will complain to you guys except one or two you feel me,0.575,"[('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('way', 'NN'), ('you', 'PRP'), ('guys', 'VBP'), ('going', 'VBG'), ('to', 'TO'), ('remove', 'VB'), ('this', 'DT'), ('app', 'NN'), ('whatre', 'NN'), ('you', 'PRP'), ('12', 'CD'), ('years', 'NNS'), ('old', 'JJ'), ('just', 'RB'), ('leave', 'VBP'), ('us', 'PRP'), ('alone', 'RB'), ('our', 'PRP$'), ('good', 'JJ'), ('woman', 'NN'), ('and', 'CC'), ('good', 'JJ'), ('children', 'NNS'), ('are', 'VBP'), ('happy', 'JJ'), ('and', 'CC'), ('wont', 'JJ'), ('be', 'VB'), ('a', 'DT'), ('day', 'NN'), ('that', 'IN'), ('thy', 'NN'), ('will', 'MD'), ('complain', 'VB'), ('to', 'TO'), ('you', 'PRP'), ('guys', 'VB'), ('except', 'IN'), ('one', 'CD'), ('or', 'CC'), ('two', 'CD'), ('you', 'PRP'), ('feel', 'VBP'), ('me', 'PRP')]",Positive
3832,I forgot my password when I reset my phone number not accepted 🙄🙄,"July 31, 2021",I forgot my password when I reset my phone number not accepted ,0.0,"[('I', 'PRP'), ('forgot', 'VBD'), ('my', 'PRP$'), ('password', 'NN'), ('when', 'WRB'), ('I', 'PRP'), ('reset', 'VBP'), ('my', 'PRP$'), ('phone', 'NN'), ('number', 'NN'), ('not', 'RB'), ('accepted', 'VBD')]",Positive
3833,Does not work after final update,"May 19, 2020",Does not work after final update,0.0,"[('Does', 'NNP'), ('not', 'RB'), ('work', 'VB'), ('after', 'IN'), ('final', 'JJ'), ('update', 'NN')]",Positive
3834,Fantastic and help ful app,"June 20, 2021",Fantastic and help ful app,0.4,"[('Fantastic', 'NNP'), ('and', 'CC'), ('help', 'VB'), ('ful', 'JJ'), ('app', 'NN')]",Positive
3835,Great and best Government app ever 👍,"February 17, 2019",Great and best Government app ever ,0.9,"[('Great', 'NNP'), ('and', 'CC'), ('best', 'JJS'), ('Government', 'NN'), ('app', 'NN'), ('ever', 'RB')]",Positive
3836,ABSHER IS THE BEST SERVICE EVER IT IS SAFE TIME AND MONEY,"February 18, 2019",ABSHER IS THE BEST SERVICE EVER IT IS SAFE TIME AND MONEY,0.75,"[('ABSHER', 'NNP'), ('IS', 'VBZ'), ('THE', 'NNP'), ('BEST', 'NNP'), ('SERVICE', 'NNP'), ('EVER', 'NNP'), ('IT', 'NNP'), ('IS', 'NNP'), ('SAFE', 'NNP'), ('TIME', 'NNP'), ('AND', 'NNP'), ('MONEY', 'NNP')]",Positive
3837,this app need to be removed by Apple and google. women should not be controlled by men in this manner. absolutely filth.,"April 26, 2019",this app need to be removed by Apple and google women should not be controlled by men in this manner absolutely filth,0.2,"[('this', 'DT'), ('app', 'VBZ'), ('need', 'NN'), ('to', 'TO'), ('be', 'VB'), ('removed', 'VBN'), ('by', 'IN'), ('Apple', 'NNP'), ('and', 'CC'), ('google', 'JJ'), ('women', 'NNS'), ('should', 'MD'), ('not', 'RB'), ('be', 'VB'), ('controlled', 'VBN'), ('by', 'IN'), ('men', 'NNS'), ('in', 'IN'), ('this', 'DT'), ('manner', 'NN'), ('absolutely', 'RB'), ('filth', 'NN')]",Positive
3838,Very easy useful,"June 4, 2021",Very easy useful,0.43166666666666664,"[('Very', 'RB'), ('easy', 'JJ'), ('useful', 'JJ')]",Positive
3839,"as named, very handy","February 18, 2019",as named very handy,0.78,"[('as', 'IN'), ('named', 'VBN'), ('very', 'RB'), ('handy', 'JJ')]",Positive
3840,Best government application for help people,"February 18, 2019",Best government application for help people,1.0,"[('Best', 'RBS'), ('government', 'NN'), ('application', 'NN'), ('for', 'IN'), ('help', 'NN'), ('people', 'NNS')]",Positive
3841,excellent app very helpful make my life 👍,"February 17, 2019",excellent app very helpful make my life ,0.6,"[('excellent', 'JJ'), ('app', 'JJ'), ('very', 'RB'), ('helpful', 'JJ'), ('make', 'VB'), ('my', 'PRP$'), ('life', 'NN')]",Positive
3842,Very nice app,"December 20, 2022",Very nice app,0.78,"[('Very', 'RB'), ('nice', 'JJ'), ('app', 'NN')]",Positive
3843,very good and smooth,"February 17, 2019",very good and smooth,0.655,"[('very', 'RB'), ('good', 'JJ'), ('and', 'CC'), ('smooth', 'JJ')]",Positive
3844,Excellent application for all citizens,"February 17, 2019",Excellent application for all citizens,1.0,"[('Excellent', 'JJ'), ('application', 'NN'), ('for', 'IN'), ('all', 'DT'), ('citizens', 'NNS')]",Positive
3845,"The best application I have used, all the best","February 17, 2019",The best application I have used all the best,1.0,"[('The', 'DT'), ('best', 'JJS'), ('application', 'NN'), ('I', 'PRP'), ('have', 'VBP'), ('used', 'VBN'), ('all', 'PDT'), ('the', 'DT'), ('best', 'JJS')]",Positive
3846,the greatest app in the history love it 🤩🤩🤩🤩🤩,"February 17, 2019",the greatest app in the history love it ,0.75,"[('the', 'DT'), ('greatest', 'JJS'), ('app', 'NN'), ('in', 'IN'), ('the', 'DT'), ('history', 'NN'), ('love', 'NN'), ('it', 'PRP')]",Positive
3847,Best application in the store,"February 17, 2019",Best application in the store,1.0,"[('Best', 'JJS'), ('application', 'NN'), ('in', 'IN'), ('the', 'DT'), ('store', 'NN')]",Positive
3848,AP share is Saudi Arabia good apps. happy using,"July 12, 2021",AP share is Saudi Arabia good apps happy using,0.75,"[('AP', 'NNP'), ('share', 'NN'), ('is', 'VBZ'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('good', 'JJ'), ('apps', 'NN'), ('happy', 'JJ'), ('using', 'VBG')]",Positive
3849,Very few services,"August 5, 2021",Very few services,-0.26,"[('Very', 'RB'), ('few', 'JJ'), ('services', 'NNS')]",Negative
3850,life is easier with this app.,"February 17, 2019",life is easier with this app,0.0,"[('life', 'NN'), ('is', 'VBZ'), ('easier', 'JJR'), ('with', 'IN'), ('this', 'DT'), ('app', 'NN')]",Positive
3851,It's very good,"February 4, 2023",Its very good,0.9099999999999999,"[('Its', 'PRP$'), ('very', 'RB'), ('good', 'JJ')]",Positive
3852,Very nice application for all,"February 23, 2021",Very nice application for all,0.78,"[('Very', 'RB'), ('nice', 'JJ'), ('application', 'NN'), ('for', 'IN'), ('all', 'DT')]",Positive
3853,More easily to use..,"December 20, 2021",More easily to use,0.4666666666666667,"[('More', 'RBR'), ('easily', 'RB'), ('to', 'TO'), ('use', 'VB')]",Positive
3854,it made our life easy and secured,"February 18, 2019",it made our life easy and secured,0.43333333333333335,"[('it', 'PRP'), ('made', 'VBD'), ('our', 'PRP$'), ('life', 'NN'), ('easy', 'JJ'), ('and', 'CC'), ('secured', 'VBD')]",Positive
3855,Did not work. Still Show me absher icon?,"December 13, 2020",Did not work Still Show me absher icon,0.0,"[('Did', 'NNP'), ('not', 'RB'), ('work', 'VB'), ('Still', 'RB'), ('Show', 'NNP'), ('me', 'PRP'), ('absher', 'RB'), ('icon', 'NN')]",Positive
3856,A very helpful App Strongly recommend it,"February 17, 2019",A very helpful App Strongly recommend it,0.31666666666666665,"[('A', 'DT'), ('very', 'RB'), ('helpful', 'JJ'), ('App', 'NNP'), ('Strongly', 'NNP'), ('recommend', 'VB'), ('it', 'PRP')]",Positive
3857,"Very helpful, appreciate it.","February 17, 2019",Very helpful appreciate it,0.2,"[('Very', 'RB'), ('helpful', 'JJ'), ('appreciate', 'NN'), ('it', 'PRP')]",Positive
3858,Very Useful App For Others Country Workers ...,"July 27, 2020",Very Useful App For Others Country Workers ,0.39,"[('Very', 'RB'), ('Useful', 'JJ'), ('App', 'NNP'), ('For', 'IN'), ('Others', 'NNP'), ('Country', 'NNP'), ('Workers', 'NNS')]",Positive
3859,All is well,"February 21, 2023",All is well,0.0,"[('All', 'DT'), ('is', 'VBZ'), ('well', 'RB')]",Positive
3860,One of the best governmental application ever.,"February 17, 2019",One of the best governmental application ever,1.0,"[('One', 'CD'), ('of', 'IN'), ('the', 'DT'), ('best', 'JJS'), ('governmental', 'JJ'), ('application', 'NN'), ('ever', 'RB')]",Positive
3861,It's not open in my device 😒,"May 8, 2020",Its not open in my device ,0.0,"[('Its', 'PRP$'), ('not', 'RB'), ('open', 'JJ'), ('in', 'IN'), ('my', 'PRP$'), ('device', 'NN')]",Positive
3862,Great e service,"November 16, 2021",Great e service,0.8,"[('Great', 'NNP'), ('e', 'NN'), ('service', 'NN')]",Positive
3863,thank you for making our life easier ... job well done,"February 17, 2019",thank you for making our life easier  job well done,0.0,"[('thank', 'NN'), ('you', 'PRP'), ('for', 'IN'), ('making', 'VBG'), ('our', 'PRP$'), ('life', 'NN'), ('easier', 'JJR'), ('job', 'NN'), ('well', 'RB'), ('done', 'VBN')]",Positive
3864,it's very good it's make my life easier than before thanks,"February 14, 2019",its very good its make my life easier than before thanks,0.5549999999999999,"[('its', 'PRP$'), ('very', 'RB'), ('good', 'JJ'), ('its', 'PRP$'), ('make', 'VB'), ('my', 'PRP$'), ('life', 'NN'), ('easier', 'JJR'), ('than', 'IN'), ('before', 'IN'), ('thanks', 'NNS')]",Positive
3865,"i love it , it's a great application ❤️❤️❤️❤️❤️❤️","February 17, 2019",i love it  its a great application ,0.65,"[('i', 'NN'), ('love', 'VBP'), ('it', 'PRP'), ('its', 'PRP$'), ('a', 'DT'), ('great', 'JJ'), ('application', 'NN')]",Positive
3866,very very nice save time .....,"February 17, 2019",very very nice save time ,0.78,"[('very', 'RB'), ('very', 'RB'), ('nice', 'JJ'), ('save', 'NN'), ('time', 'NN')]",Positive
3867,best app in Google store,"February 17, 2019",best app in Google store,1.0,"[('best', 'JJS'), ('app', 'NN'), ('in', 'IN'), ('Google', 'NNP'), ('store', 'NN')]",Positive
3868,"Really, Absher make our life easier. Thank you very much.","February 18, 2019",Really Absher make our life easier Thank you very much,0.23,"[('Really', 'RB'), ('Absher', 'NNP'), ('make', 'VB'), ('our', 'PRP$'), ('life', 'NN'), ('easier', 'JJR'), ('Thank', 'NNP'), ('you', 'PRP'), ('very', 'RB'), ('much', 'RB')]",Positive
3869,Old version was more stable,"July 4, 2021",Old version was more stable,0.3,"[('Old', 'NNP'), ('version', 'NN'), ('was', 'VBD'), ('more', 'RBR'), ('stable', 'JJ')]",Positive
3870,it is one of the most beneficial apps ever,"February 18, 2019",it is one of the most beneficial apps ever,0.5,"[('it', 'PRP'), ('is', 'VBZ'), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('most', 'RBS'), ('beneficial', 'JJ'), ('apps', 'NN'), ('ever', 'RB')]",Positive
3871,Very nice Info centre,"May 18, 2020",Very nice Info centre,0.78,"[('Very', 'RB'), ('nice', 'JJ'), ('Info', 'NNP'), ('centre', 'NN')]",Positive
3872,Absher is one of the best app in the world,"November 2, 2021",Absher is one of the best app in the world,1.0,"[('Absher', 'DT'), ('is', 'VBZ'), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('best', 'JJS'), ('app', 'NN'), ('in', 'IN'), ('the', 'DT'), ('world', 'NN')]",Positive
3873,Excellent app for all,"June 5, 2021",Excellent app for all,1.0,"[('Excellent', 'JJ'), ('app', 'NN'), ('for', 'IN'), ('all', 'DT')]",Positive
3874,very good app to finish your gov process,"February 17, 2019",very good app to finish your gov process,0.9099999999999999,"[('very', 'RB'), ('good', 'JJ'), ('app', 'NN'), ('to', 'TO'), ('finish', 'VB'), ('your', 'PRP$'), ('gov', 'NN'), ('process', 'NN')]",Positive
3875,without any doubt it is the best app,"February 19, 2019",without any doubt it is the best app,1.0,"[('without', 'IN'), ('any', 'DT'), ('doubt', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('app', 'NN')]",Positive
3876,it's the best government services app,"February 18, 2019",its the best government services app,1.0,"[('its', 'PRP$'), ('the', 'DT'), ('best', 'JJS'), ('government', 'NN'), ('services', 'NNS'), ('app', 'VBP')]",Positive
3877,"you can renew you credentials"" ID, driving license...etc "" by one click from your home & receive it by post .","February 18, 2019",you can renew you credentials ID driving licenseetc  by one click from your home  receive it by post ,0.0,"[('you', 'PRP'), ('can', 'MD'), ('renew', 'VB'), ('you', 'PRP'), ('credentials', 'NNS'), ('ID', 'NNP'), ('driving', 'VBG'), ('licenseetc', 'NN'), ('by', 'IN'), ('one', 'CD'), ('click', 'NN'), ('from', 'IN'), ('your', 'PRP$'), ('home', 'NN'), ('receive', 'VBP'), ('it', 'PRP'), ('by', 'IN'), ('post', 'NN')]",Positive
3878,very very very useful app,"February 18, 2019",very very very useful app,0.39,"[('very', 'RB'), ('very', 'RB'), ('very', 'RB'), ('useful', 'JJ'), ('app', 'NN')]",Positive
